fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,itemQuantity,itemRevenue,transactionRevenue,transactionId,eCommerceAction_type
2352233424314349714,Referral,124087,United States,New York,,,502,22,,20160921,1474481366,PAGE,,,2800000,,GGOEGAAX0037,Google Sunglasses,Home/Accessories/Fun/,,,,,0
1288455778021488307,Referral,1878214,Belgium,not available in demo dataset,,,2588,52,,20161015,1476546559,PAGE,,,1200000,,GGOEGAAX0098,7&quot; Dog Frisbee,Home/Accessories/Pet/,,,,,0
2294678809767887639,Referral,62913,United States,not available in demo dataset,,,532,26,,20161017,1476750065,PAGE,,,1200000,,GGOEGAAX0098,7&quot; Dog Frisbee,Home/Accessories/Pet/,,,,,0
1196842825113146194,Referral,214659,United States,Mountain View,153000000,1,1529,50,,20161113,1479094839,PAGE,,,1200000,,GGOEGAAX0098,7&quot; Dog Frisbee,Home/Accessories/Pet/,,,,,0
544389788969817286,Direct,282357,United States,San Francisco,,,507,33,,20170217,1487376169,PAGE,,,1200000,,GGOEGAAX0098,Google 7-inch Dog Flying Disc,Home/Accessories/Pet/,,,,,0
8403659038374693323,Direct,2036889,United States,Palo Alto,,,2255,28,,20161115,1479253507,PAGE,,,1200000,,GGOEGAAX0098,7&quot; Dog Frisbee,Home/Accessories/Pet/,,,,,0
6263830761942479963,Referral,728819,United States,not available in demo dataset,,,858,18,,20170221,1487707624,PAGE,,,1200000,,GGOEGAAX0098,7&quot; Dog Frisbee,Home/Accessories/Pet/,,,,,0
5804926577039377233,Referral,95507,United States,not available in demo dataset,,,248,16,,20160915,1473978883,PAGE,,,19190000,,GGOEGAAX0127,Android 24 oz Contigo Bottle,Home/Drinkware/Water Bottles and Tumblers/,,,,,0
1852798248027947360,Direct,577931,United States,Mountain View,153000000,1,652,18,,20161218,1482082549,PAGE,,,5590000,,GGOEGAAX0168,Google Pet Feeding Mat,Home/Accessories/Pet/,,,,,0
9107008690097779629,Direct,560912,United States,not available in demo dataset,,,744,27,,20170501,1493677132,PAGE,,,5590000,,GGOEGAAX0168,Google Pet Feeding Mat,Home/Accessories/Pet/,,,,,0
655228336256010683,Referral,157178,United States,Sunnyvale,,,200,13,,20170530,1496164275,PAGE,,,5590000,,GGOEGAAX0168,Google Pet Feeding Mat,Home/Accessories/Pet/,,,,,0
7331881644830087362,Direct,1700856,United States,Pryor,,,2747,38,,20161028,1477672148,PAGE,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,,,,,0
3254952304012843567,Referral,152549,United States,Palo Alto,,,225,12,,20161027,1477617344,PAGE,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,,,,,0
2780139763136736009,Referral,154634,United States,Mountain View,,,204,14,,20161115,1479234574,PAGE,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,,,,,0
1788463590029004004,Display,0,Canada,Montreal,,,,1,,20160802,1470125424,PAGE,,,26990000,,GGOEGAAX0213,Yoga Mat,Home/Fun/,,,,,0
7650228378044228088,Referral,585569,United States,not available in demo dataset,,,668,14,,20170506,1494059882,PAGE,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,,,,,0
3290146841430964493,Organic Search,214613,United States,San Jose,,,273,26,,20161016,1476675938,PAGE,,,21590000,,GGOEGAAX0213,Yoga Mat,Home/Accessories/Sports & Fitness/,,,,,0
3470906211474381320,Referral,71691,United States,not available in demo dataset,,,96,10,,20160805,1470420758,PAGE,,,31990000,,GGOEGAAX0310,Google Heavyweight Long Sleeve Hero Tee Burgundy,Home/Shop by Brand/,,,,,0
8588238917361961084,Organic Search,84333,United States,San Francisco,,,122,10,,20160802,1470196160,PAGE,,,43990000,,GGOEGAAX0311,Google Heavyweight Long Sleeve Hero Tee Navy,Home/Shop by Brand/,,,,,0
3606096616141145329,Direct,81758,United States,not available in demo dataset,,,146,15,,20160801,1470093843,PAGE,,,36990000,,GGOEGAAX0335,YouTube Men's Long Sleeve Pullover Badge Tee Heather,Home/Shop by Brand/,,,,,0
3036536179298397779,Referral,21589,United States,Seattle,35490000,1,879,45,,20160805,1470441781,PAGE,,,44790000,,GGOEGAAX0360,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
5778790813172527914,Organic Search,209686,United States,Mountain View,,,213,16,,20160802,1470174023,PAGE,,,44790000,,GGOEGAAX0361,Android Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
0101246539776970727,Referral,104946,United States,Chicago,,,206,11,,20160815,1471284487,PAGE,,,44790000,,GGOEGAAX0361,Android Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
3842974205360520287,Direct,1756318,United States,Mountain View,386700000,1,3210,33,,20160806,1470471835,PAGE,,,44790000,,GGOEGAAX0361,Android Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
862629398621481731,Referral,851816,United States,Atlanta,23190000,1,863,24,,20160928,1475095967,PAGE,,,87990000,,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Performance Wear/,,,,,0
2262339733727973704,Referral,187699,United States,not available in demo dataset,,,363,25,,20160926,1474913628,PAGE,,,95990000,,GGOEGAAX0569,Google Men's Performance Full Zip Jacket Black,Home/Apparel/Men's/Men's-Performance Wear/,,,,,0
3714572251978105100,Organic Search,40901,Italy,not available in demo dataset,,,165,13,,20161006,1475782113,PAGE,,,54990000,,GGOEGAAX0570,Google Men's Short Sleeve Performance Badge Tee Charcoal,Home/Apparel/Men's/Men's-Performance Wear/,,,,,0
8407658702492337533,Referral,56346,United States,Austin,,,140,8,,20161005,1475696513,PAGE,,,43990000,,GGOEGAAX0570,Google Men's Short Sleeve Performance Badge Tee Charcoal,Home/Apparel/Men's/Men's-Performance Wear/,,,,,0
7907949247529261129,Referral,42663,United States,Mountain View,,,65,7,,20161005,1475692040,PAGE,,,54990000,,GGOEGAAX0570,Google Men's Short Sleeve Performance Badge Tee Charcoal,Home/Apparel/Men's/Men's-Performance Wear/,,,,,0
5147300688603884511,Referral,162106,United States,Chicago,,,194,9,,20160923,1474662570,PAGE,,,87990000,,GGOEGAAX0571,Google Men's Performance 1/4 Zip Pullover Heather/Black,Home/Apparel/Men's/Men's-Performance Wear/,,,,,0
2384690472453465720,Referral,792857,United States,not available in demo dataset,168020000,1,1957,66,,20160906,1473214674,PAGE,,,74390000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
8168998197120204877,Referral,204514,United States,Mountain View,,,597,27,,20160804,1470358769,PAGE,,,74390000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
3907770685196037697,Organic Search,70210,United States,not available in demo dataset,,,103,5,,20160801,1470050008,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
9687859718158570254,Direct,8782,United States,not available in demo dataset,,,76,5,,20160907,1473285102,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
2552304984523530435,Organic Search,44872,Taiwan,not available in demo dataset,,,526,22,,20170306,1488808094,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Spring Sale!/,,,,,0
6441139153486258905,Referral,211376,United States,New York,,,4929,56,,20160928,1475093557,PAGE,,,86390000,,GGOEGAAX0576,Google Women's Softshell Jacket Black/Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
7649527436435940323,Referral,443011,United States,Seattle,433180000,1,789,18,,20170626,1498495024,PAGE,,,95990000,,GGOEGAAX0578,Google Women's Performance Full Zip Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
1220174290630425237,Referral,64322,United States,Chicago,,,548,33,,20170213,1487028996,PAGE,,,95990000,,GGOEGAAX0578,Google Women's Performance Full Zip Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
5597814577313430335,Referral,424847,United States,Santa Clara,172130000,2,4910,105,93,20170718,1500440630,PAGE,,,95990000,,GGOEGAAX0578,Google Women's Performance Full Zip Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
0509291892849260639,Referral,50067,United States,Kirkland,,,442,25,,20160928,1475126406,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
4921413806940784676,Referral,0,United States,Santa Clara,,,,1,,20170104,1483573761,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
2431655468192551426,Referral,69726,United States,New York,,,441,13,,20170227,1488223542,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
805296384564063218,Paid Search,186579,United States,not available in demo dataset,,,276,10,,20161211,1481482535,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
2865017243883166191,Referral,3048112,United States,Seattle,547560000,2,3599,69,,20170331,1491014198,PAGE,,,43990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
4182513156571567937,Referral,165928,United States,San Francisco,75780000,1,1140,49,67,20170714,1500079238,PAGE,,,43990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3671379010744845647,Referral,340378,United States,Kirkland,231580000,1,1014,21,,20170524,1495664823,PAGE,,,43990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
9525538709571335494,Organic Search,152757,United States,not available in demo dataset,22390000,1,511,27,,20170529,1496079243,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
4174724937900406216,Organic Search,644775,Mexico,not available in demo dataset,,,2381,40,,20160927,1474993567,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3263721705523308917,Social,83721,India,Chennai,,,225,4,,20170610,1497088114,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
6886228315505774018,Referral,49092,United States,Mountain View,,,690,20,50,20170719,1500500574,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
1391697903115543656,Organic Search,51267,Philippines,not available in demo dataset,,,123,7,,20170606,1496777756,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
2036238107409938750,Direct,115168,Canada,Kitchener,,,209,8,,20161208,1481227797,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
549841770362329773,Organic Search,22530,Australia,Sydney,,,1627,33,,20170213,1487034166,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
0878559296241041384,Organic Search,15387,United States,San Francisco,,,21,4,,20170206,1486445928,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
8788140334977488042,Referral,9149,United Kingdom,not available in demo dataset,,,93,9,,20160916,1474062486,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
5149788969578895545,Referral,248859,United States,Mountain View,,,2674,65,,20170225,1488047638,PAGE,,,43990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
8213353902738846394,Direct,0,United States,not available in demo dataset,,,77,3,,20170306,1488811971,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
0628085919317269220,Referral,306861,United States,New York,,,331,16,,20161110,1478833528,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3104253382416349385,Referral,17238,United States,not available in demo dataset,,,17,2,,20160912,1473690003,PAGE,,,87990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
212879651166366114,Referral,1486200,United States,Chicago,157900000,1,1954,71,,20161005,1475685395,PAGE,,,87990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
5632057874905965538,Referral,79780,United States,Austin,,,316,23,,20160908,1473347395,PAGE,,,87990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
7765753559423177680,Referral,194241,United States,Mountain View,,,238,19,,20160927,1475007577,PAGE,,,87990000,,GGOEGAAX0580,Google Women's 1/4 Zip Jacket Charcoal,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
2632562837333361742,Referral,345161,United States,San Francisco,,,458,32,,20161115,1479201090,PAGE,,,79190000,,GGOEGAAX0584,Google Women's Yoga Pants,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
9874261611185262360,Referral,98592,United States,not available in demo dataset,,,161,8,,20161212,1481529355,PAGE,,,79190000,,GGOEGAAX0584,Google Women's Yoga Pants,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
8598995083021048462,Referral,1240842,United States,San Francisco,498500000,1,2808,99,,20161223,1482524461,PAGE,,,79190000,,GGOEGAAX0584,Google Women's Yoga Pants,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
7327838181827173080,Referral,207622,United States,Mountain View,,,208,11,,20170607,1496880638,PAGE,,,79190000,,GGOEGAAX0584,Google Women's Yoga Pants,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
7782217458552505409,Referral,674425,United States,Mountain View,,,1442,36,,20160826,1472249776,PAGE,,,95990000,,GGOEGAAX0585,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
1716600198046366985,Referral,248070,United States,Washington,69570000,1,1976,71,,20160928,1475079573,PAGE,,,95990000,,GGOEGAAX0585,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
2677639396530855017,Referral,28670,United States,New York,64210000,1,171,11,,20160829,1472490780,PAGE,,,95990000,,GGOEGAAX0585,Google Women's Insulated Thermal Vest Navy,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
3445305317008053078,Referral,4945,United States,Mountain View,,,31,4,,20160919,1474307942,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
4985703629807810187,Organic Search,396182,United States,New York,33980000,1,972,37,,20170126,1485474927,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
2583264772898317696,Referral,45664,United States,Milpitas,,,734,20,,20170522,1495501120,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
9029794295932939024,Referral,1592631,United States,not available in demo dataset,1223120000,1,2212,82,,20170322,1490215541,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
9031062892924366475,Direct,8408,United States,Minneapolis,,,118,8,,20161004,1475611123,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
1265882605141004634,Organic Search,131694,United States,San Jose,,,1079,47,,20161127,1480289347,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
5350929639685628542,Direct,3860656,Jamaica,not available in demo dataset,,,3914,37,,20170613,1497413831,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
8284472012190629219,Organic Search,93424,Canada,not available in demo dataset,,,107,11,,20160916,1474078457,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3511329027131701712,Referral,34561,Australia,Sydney,,,82,8,,20160901,1472798212,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
9776866936964312100,Referral,217410,United States,Los Angeles,,,1058,31,,20160919,1474316351,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
0294366291415691744,Referral,90351,Switzerland,not available in demo dataset,,,523,18,,20160904,1472988539,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
8795948977448009623,Organic Search,661689,Japan,Minato,,,693,34,,20170605,1496711079,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3947408789017602897,Referral,116379,United States,not available in demo dataset,,,116,6,,20170327,1490633687,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
6732676094927932512,Organic Search,213453,Chile,Santiago,,,1150,30,,20170127,1485533601,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
972352852198964896,Direct,453670,Poland,Warsaw,,,2094,7,,20170121,1484990291,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
5277075589531725237,Referral,31496,United States,New York,,,148,7,,20161027,1477599070,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
8967672778371259956,Referral,55979,United States,Chicago,,,674,27,,20160912,1473713006,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
0257844809631733804,Referral,386347,Singapore,(not set),,,911,35,,20170409,1491802543,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3878813186182761097,Paid Search,62218,United States,not available in demo dataset,,,177,12,,20170601,1496337421,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
462440408747121179,Direct,0,Spain,not available in demo dataset,,,,1,,20170224,1487955174,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
4241490892714246634,Referral,206820,United States,New York,,,310,11,,20170201,1485985375,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
9941658201726430003,Organic Search,142867,Canada,Burnaby,,,143,5,,20170330,1490899043,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
7114637321796643832,Referral,62466,United States,Kirkland,,,75,8,,20160928,1475103772,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
8106437540880963283,Organic Search,1519797,Ecuador,not available in demo dataset,,,2222,94,,20161220,1482274400,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
7415472348124710830,Organic Search,114333,United States,not available in demo dataset,,,345,28,,20161124,1480001040,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
3938333013125986412,Referral,274757,United States,Mountain View,,,275,3,,20160914,1473891855,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
0890470682853335348,Direct,89190,United States,Mountain View,,,257,5,,20160808,1470704010,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
7276806823427504487,Referral,221891,United States,Santa Clara,,,529,29,,20161007,1475908549,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
900377048740181164,Organic Search,73211,United States,Mountain View,,,170,7,,20170515,1494885067,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
6862738062437634632,Referral,94325,United States,not available in demo dataset,74580000,1,1898,20,,20161227,1482873220,PAGE,,,83990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
493654105073653046,Referral,44898,United States,Chicago,,,75,7,,20170120,1484933189,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
2118493344511266050,Referral,492343,Germany,Hamburg,,,506,6,,20170216,1487238423,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
2032607464005118077,Paid Search,54678,United States,not available in demo dataset,,,180,13,,20160915,1473997060,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
7725488835335622850,Direct,52519,United States,New York,,,99,4,,20160808,1470662894,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
6651087220529552909,Direct,197337,Canada,not available in demo dataset,,,2034,26,,20170301,1488405054,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Spring Sale!/,,,,,0
0482843755681270604,Referral,60674,United States,Mountain View,,,1137,25,,20160801,1470083682,PAGE,,,111990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
3099986846780606476,Referral,153915,United States,New York,,,170,12,,20160809,1470780425,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Shop by Brand/,,,,,0
8436426603099391262,Referral,321634,United States,Ann Arbor,,,516,27,,20160815,1471312710,PAGE,,,111990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
6641851947740341389,Organic Search,15837,United States,Mountain View,,,136,11,,20160928,1475100258,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
7338875442089734286,Organic Search,11028,United States,Sunnyvale,,,11,3,,20160901,1472758157,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
1957458976293878100,Organic Search,6271378,United States,not available in demo dataset,,,11252,147,,20160916,1474043928,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
5121453966155985426,Referral,0,United States,not available in demo dataset,,,,1,,20160803,1470263836,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
5683651223956848333,Organic Search,684353,United States,not available in demo dataset,,,736,43,,20160805,1470419957,PAGE,,,139990000,,GGOEGAAX0587,Google Women's Zip Hoodie Grey,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
1353302875135420345,Direct,482902,United States,Salem,,,496,7,,20160808,1470684670,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
0267830135658533597,Referral,112651,United States,San Jose,,,3208,21,,20170328,1490760480,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
7639746917881758421,Direct,41560,United States,New York,,,42,4,,20160909,1473457962,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
141447682617459888,Social,504401,United States,Mountain View,,,670,23,,20160831,1472666645,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
1530842382164290522,Organic Search,9237,United States,San Francisco,,,169,10,,20170212,1486958508,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
578122184400476410,Referral,78897,United States,Santa Clara,,,143,13,,20160811,1470957151,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
3842264291833235137,Direct,0,United States,San Jose,,,157,4,,20170421,1492784808,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
1716600198046366985,Referral,380802,United States,Washington,69570000,1,1976,71,,20160928,1475079573,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
6295374321665161260,Referral,145912,United States,Atlanta,,,146,5,,20161126,1480205730,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
248335212593176941,Referral,146169,United States,Mountain View,,,146,4,,20170504,1493944403,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Performance Wear/,,,,,0
6615654869230068605,Referral,17695,United States,Mountain View,,,159,16,,20160817,1471461795,PAGE,,,94990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
4350325142231120323,Referral,53962,United States,New York,,,89,9,,20161004,1475612933,PAGE,,,75990000,,GGOEGAAX0588,Google Women's Shell Jacket Blue/Black,Home/Apparel/Women's/Women's-Outerwear/,,,,,0
